:START_ID(Athlete-ID),:END_ID(Event-ID),medal_type,medal_date,:TYPE
1974721,FBLMTEAM11,Bronze Medal,2024-08-08,WON_MEDAL
1975874,GARM1APFX,Gold Medal,2024-08-03,WON_MEDAL
1975874,GARM1APVT,Gold Medal,2024-08-04,WON_MEDAL
1976465,VBVWTEAM2,Bronze Medal,2024-08-09,WON_MEDAL
1976480,BMXWINDVRACE,Bronze Medal,2024-08-02,WON_MEDAL
1976489,TRIWOLYMPIC,Silver Medal,2024-07-31,WON_MEDAL
1976545,SHOWARW,Bronze Medal,2024-07-29,WON_MEDAL
1976553,EQUOJUMPINDV,Silver Medal,2024-08-06,WON_MEDAL
1976556,ROWMNOCOX2,Bronze Medal,2024-08-02,WON_MEDAL
1976570,VBVWTEAM2,Bronze Medal,2024-08-09,WON_MEDAL
1976879,EQUOJUMPINDV,Bronze Medal,2024-08-06,WON_MEDAL
1977101,ROWWSCULL2-L,Bronze Medal,2024-08-02,WON_MEDAL
1977132,ROWMSCULL2-L,Bronze Medal,2024-08-02,WON_MEDAL
1977153,ROWMSCULL2-L,Bronze Medal,2024-08-02,WON_MEDAL
1977159,ROWWSCULL2-L,Bronze Medal,2024-08-02,WON_MEDAL
1977402,SHOWSKW,Silver Medal,2024-08-04,WON_MEDAL
1977633,RU7MTEAM7,Silver Medal,2024-07-27,WON_MEDAL
1977709,SHOWR3PW,Gold Medal,2024-08-02,WON_MEDAL
1977754,SWMM200MBA,Bronze Medal,2024-08-01,WON_MEDAL
1977804,ROWMNOCOX2,Bronze Medal,2024-08-02,WON_MEDAL
1977926,ATHWHEPTATH,Silver Medal,2024-08-09,WON_MEDAL
1979168,EQUOJUMPTEAM,Gold Medal,2024-08-02,WON_MEDAL
1979732,TENWDOUBLES,Silver Medal,2024-08-04,WON_MEDAL
1979734,TENWDOUBLES,Silver Medal,2024-08-04,WON_MEDAL
1979870,BOXW50KG,Bronze Medal,2024-08-06,WON_MEDAL
1979904,BOXW57KG,Bronze Medal,2024-08-07,WON_MEDAL
1980115,DIVW10M,Bronze Medal,2024-08-06,WON_MEDAL
1980115,DIVW10MTEAM2,Silver Medal,2024-07-31,WON_MEDAL
1980116,DIVW10MTEAM2,Silver Medal,2024-07-31,WON_MEDAL
1980125,BOXW54KG,Bronze Medal,2024-08-04,WON_MEDAL
1980142,TTEXDOUBLES,Silver Medal,2024-07-30,WON_MEDAL
1980143,TTEXDOUBLES,Silver Medal,2024-07-30,WON_MEDAL
1980149,WREWFS53KG,Bronze Medal,2024-08-08,WON_MEDAL
1980153,WREMGR60KG,Bronze Medal,2024-08-06,WON_MEDAL
1980161,ATHM100M,Silver Medal,2024-08-04,WON_MEDAL
1980833,JUDW63KG,Gold Medal,2024-07-30,WON_MEDAL
1980935,SWAWTEAM2,Silver Medal,2024-08-10,WON_MEDAL
1981055,ATHM4X100M,Silver Medal,2024-08-09,WON_MEDAL
1981059,ATHM4X100M,Silver Medal,2024-08-09,WON_MEDAL
1981060,ATHM4X100M,Silver Medal,2024-08-09,WON_MEDAL
1981085,ATHWJAVELIN,Silver Medal,2024-08-10,WON_MEDAL
1981131,CLBWBLCOMB,Gold Medal,2024-08-10,WON_MEDAL
1981549,SALMFORMKITE,Silver Medal,2024-08-09,WON_MEDAL
1981760,WREMGR67KG,Bronze Medal,2024-08-08,WON_MEDAL
1981785,WREMFS97KG,Bronze Medal,2024-08-11,WON_MEDAL
1982069,RU7MTEAM7,Silver Medal,2024-07-27,WON_MEDAL
1982687,RU7MTEAM7,Silver Medal,2024-07-27,WON_MEDAL
2484588,RU7MTEAM7,Silver Medal,2024-07-27,WON_MEDAL
2493835,TKWW57KG,Bronze Medal,2024-08-08,WON_MEDAL
3429662,WREMFS74KG,Bronze Medal,2024-08-10,WON_MEDAL
3546884,HBLMTEAM7,Silver Medal,2024-08-11,WON_MEDAL
3549727,FBLMTEAM11,Silver Medal,2024-08-09,WON_MEDAL
3557190,ATHM4X100M,Bronze Medal,2024-08-09,WON_MEDAL
4031142,ROWWCOXED8,Silver Medal,2024-08-03,WON_MEDAL
4339445,ATHM4X100M,Silver Medal,2024-08-09,WON_MEDAL
4343340,ATHM4X100M,Silver Medal,2024-08-09,WON_MEDAL
4654306,SWMM400MFR,Bronze Medal,2024-07-27,WON_MEDAL
4663897,ATHM4X400M,Bronze Medal,2024-08-10,WON_MEDAL
4665325,FBLWTEAM11,Gold Medal,2024-08-10,WON_MEDAL
4669223,FBLMTEAM11,Silver Medal,2024-08-09,WON_MEDAL
4975921,ATHM4X400M,Silver Medal,2024-08-10,WON_MEDAL
4979555,ATHW4X400M,Gold Medal,2024-08-10,WON_MEDAL
4979557,ATHX4X400M,Silver Medal,2024-08-03,WON_MEDAL
4979564,ATHM4X400M,Gold Medal,2024-08-10,WON_MEDAL
4979564,ATHX4X400M,Silver Medal,2024-08-03,WON_MEDAL
4980004,ATHW4X400M,Silver Medal,2024-08-10,WON_MEDAL
